Word,Negative,Positive,Uncertainty,Litigious,Strong,Weak,Constraining
INCOMPLETELY,1,0,0,0,0,0,0
INCOMPLETENESS,1,0,1,0,0,0,0
INCONCLUSIVE,1,0,0,0,0,0,0
INCONSISTENCIES,1,0,0,0,0,0,0
INCONSISTENCY,1,0,0,0,0,0,0
INCONSISTENT,1,0,0,0,0,0,0
INCONSISTENTLY,1,0,0,0,0,0,0
INCONTESTABILITY,0,0,0,1,0,0,0
INCONTESTABLE,0,0,0,1,0,0,0
INCONVENIENCE,1,0,0,0,0,0,0
INCONVENIENCES,1,0,0,0,0,0,0
INCONVENIENT,1,0,0,0,0,0,0
INCORRECT,1,0,0,0,0,0,0
INCORRECTLY,1,0,0,0,0,0,0
INCORRECTNESS,1,0,0,0,0,0,0
INCREDIBLE,0,1,0,0,0,0,0
INCREDIBLY,0,1,0,0,0,0,0
INDEBTED,0,0,0,0,0,0,1
INDECENCY,1,0,0,0,0,0,0
INDECENT,1,0,0,0,0,0,0
INDEFEASIBLE,1,0,0,0,0,0,0
INDEFEASIBLY,1,0,0,0,0,0,0
INDEFINITE,0,0,1,0,0,0,0
INDEFINITELY,0,0,1,0,0,0,0
INDEFINITENESS,0,0,1,0,0,0,0
INDEMNIFIABLE,0,0,0,1,0,0,0
INDEMNIFICATION,0,0,0,1,0,0,0
INDEMNIFICATIONS,0,0,0,1,0,0,0
INDEMNIFIED,0,0,0,1,0,0,0
INDEMNIFIES,0,0,0,1,0,0,0
INDEMNIFY,0,0,0,1,0,0,0
INDEMNIFYING,0,0,0,1,0,0,0
INDEMNITEE,0,0,0,1,0,0,0
INDEMNITEES,0,0,0,1,0,0,0
INDEMNITIES,0,0,0,1,0,0,0
INDEMNITOR,0,0,0,1,0,0,0
INDEMNITORS,0,0,0,1,0,0,0
INDEMNITY,0,0,0,1,0,0,0
INDETERMINABLE,0,0,1,0,0,0,0
INDETERMINATE,0,0,1,0,0,0,0
INDICT,1,0,0,1,0,0,0
INDICTABLE,1,0,0,1,0,0,0
INDICTED,1,0,0,1,0,0,0
INDICTING,1,0,0,1,0,0,0
INDICTMENT,1,0,0,1,0,0,0
INDICTMENTS,1,0,0,1,0,0,0
INDORSEES,0,0,0,1,0,0,0
INEFFECTIVE,1,0,0,0,0,0,0
INEFFECTIVELY,1,0,0,0,0,0,0
INEFFECTIVENESS,1,0,0,0,0,0,0
INEFFICIENCIES,1,0,0,0,0,0,0
INEFFICIENCY,1,0,0,0,0,0,0
INEFFICIENT,1,0,0,0,0,0,0
INEFFICIENTLY,1,0,0,0,0,0,0
INELIGIBILITY,1,0,0,0,0,0,0
INELIGIBLE,1,0,0,0,0,0,0
INEQUITABLE,1,0,0,0,0,0,0
INEQUITABLY,1,0,0,0,0,0,0
INEQUITIES,1,0,0,0,0,0,0
INEQUITY,1,0,0,0,0,0,0
INEVITABLE,1,0,0,0,0,0,0
INEXACT,0,0,1,0,0,0,0
INEXACTNESS,0,0,1,0,0,0,0
INEXPERIENCE,1,0,0,0,0,0,0
INEXPERIENCED,1,0,0,0,0,0,0
INFERIOR,1,0,0,0,0,0,0
INFLICTED,1,0,0,0,0,0,0
INFLUENTIAL,0,1,0,0,0,0,0
INFORCE,0,0,0,1,0,0,0
INFORMATIVE,0,1,0,0,0,0,0
INFRACTION,1,0,0,1,0,0,0
INFRACTIONS,1,0,0,1,0,0,0
INFRINGE,1,0,0,0,0,0,0
INFRINGED,1,0,0,0,0,0,0
INFRINGEMENT,1,0,0,0,0,0,0
INFRINGEMENTS,1,0,0,0,0,0,0
INFRINGER,0,0,0,1,0,0,0
INFRINGES,1,0,0,0,0,0,0
INFRINGING,1,0,0,0,0,0,0
INGENUITY,0,1,0,0,0,0,0
INHIBIT,0,0,0,0,0,0,1
INHIBITED,1,0,0,0,0,0,1
INHIBITING,0,0,0,0,0,0,1
INHIBITS,0,0,0,0,0,0,1
INIMICAL,1,0,0,0,0,0,0
INJUNCTION,1,0,0,1,0,0,0
INJUNCTIONS,1,0,0,1,0,0,0
INJUNCTIVE,0,0,0,1,0,0,0
INJURE,1,0,0,0,0,0,0
INJURED,1,0,0,0,0,0,0
INJURES,1,0,0,0,0,0,0
INJURIES,1,0,0,0,0,0,0
INJURING,1,0,0,0,0,0,0
INJURIOUS,1,0,0,0,0,0,0
INJURY,1,0,0,0,0,0,0
INNOVATE,0,1,0,0,0,0,0
INNOVATED,0,1,0,0,0,0,0
INNOVATES,0,1,0,0,0,0,0
INNOVATING,0,1,0,0,0,0,0
INNOVATION,0,1,0,0,0,0,0
INNOVATIONS,0,1,0,0,0,0,0
INNOVATIVE,0,1,0,0,0,0,0
INNOVATIVENESS,0,1,0,0,0,0,0
INNOVATOR,0,1,0,0,0,0,0
INNOVATORS,0,1,0,0,0,0,0
INORDINATE,1,0,0,0,0,0,0
INORDINATELY,1,0,0,0,0,0,0
INQUIRY,1,0,0,0,0,0,0
INSECURE,1,0,0,0,0,0,0
INSENSITIVE,1,0,0,0,0,0,0
INSIGHTFUL,0,1,0,0,0,0,0
INSIST,0,0,0,0,0,0,1
INSISTED,0,0,0,0,0,0,1
INSISTENCE,0,0,0,0,0,0,1
INSISTING,0,0,0,0,0,0,1
INSISTS,0,0,0,0,0,0,1
INSOFAR,0,0,0,1,0,0,0
INSOLVENCIES,1,0,0,0,0,0,0
INSOLVENCY,1,0,0,0,0,0,0
INSOLVENT,1,0,0,0,0,0,0
INSPIRATION,0,1,0,0,0,0,0
INSPIRATIONAL,0,1,0,0,0,0,0
INSTABILITIES,0,0,1,0,0,0,0
INSTABILITY,1,0,1,0,0,0,0
INSUBORDINATION,1,0,0,0,0,0,0
INSUFFICIENCY,1,0,0,0,0,0,0
INSUFFICIENT,1,0,0,0,0,0,0
INSUFFICIENTLY,1,0,0,0,0,0,0
INSURRECTION,1,0,0,0,0,0,0
INSURRECTIONS,1,0,0,0,0,0,0
INTANGIBLE,0,0,1,0,0,0,0
INTANGIBLES,0,0,1,0,0,0,0
INTEGRITY,0,1,0,0,0,0,0
INTENTIONAL,1,0,0,0,0,0,0
INTERFERE,1,0,0,0,0,0,0
INTERFERED,1,0,0,0,0,0,0
INTERFERENCE,1,0,0,0,0,0,0
INTERFERENCES,1,0,0,0,0,0,0
INTERFERES,1,0,0,0,0,0,0
INTERFERING,1,0,0,0,0,0,0
INTERLOCUTORY,0,0,0,1,0,0,0
INTERMITTENT,1,0,0,0,0,0,0
INTERMITTENTLY,1,0,0,0,0,0,0
INTERPLEADER,0,0,0,1,0,0,0
INTERPOSE,0,0,0,1,0,0,0
INTERPOSED,0,0,0,1,0,0,0
INTERPOSES,0,0,0,1,0,0,0
INTERPOSING,0,0,0,1,0,0,0
INTERPOSITION,0,0,0,1,0,0,0
INTERPOSITIONS,0,0,0,1,0,0,0
INTERROGATE,0,0,0,1,0,0,0
INTERROGATED,0,0,0,1,0,0,0
INTERROGATES,0,0,0,1,0,0,0
INTERROGATING,0,0,0,1,0,0,0
INTERROGATION,0,0,0,1,0,0,0
INTERROGATIONS,0,0,0,1,0,0,0
INTERROGATOR,0,0,0,1,0,0,0
INTERROGATORIES,0,0,0,1,0,0,0
INTERROGATORS,0,0,0,1,0,0,0
INTERROGATORY,0,0,0,1,0,0,0
INTERRUPT,1,0,0,0,0,0,0
INTERRUPTED,1,0,0,0,0,0,0
INTERRUPTING,1,0,0,0,0,0,0
INTERRUPTION,1,0,0,0,0,0,0
INTERRUPTIONS,1,0,0,0,0,0,0
INTERRUPTS,1,0,0,0,0,0,0
INTESTACY,0,0,0,1,0,0,0
INTESTATE,0,0,0,1,0,0,0
INTIMIDATION,1,0,0,0,0,0,0
INTRUSION,1,0,0,0,0,0,0
INVALID,1,0,0,0,0,0,0
INVALIDATE,1,0,0,0,0,0,0
INVALIDATED,1,0,0,0,0,0,0
INVALIDATES,1,0,0,0,0,0,0
INVALIDATING,1,0,0,0,0,0,0
INVALIDATION,1,0,0,0,0,0,0
INVALIDITY,1,0,0,0,0,0,0
INVENT,0,1,0,0,0,0,0
INVENTED,0,1,0,0,0,0,0
INVENTING,0,1,0,0,0,0,0
INVENTION,0,1,0,0,0,0,0
INVENTIONS,0,1,0,0,0,0,0
INVENTIVE,0,1,0,0,0,0,0
INVENTIVENESS,0,1,0,0,0,0,0
INVENTOR,0,1,0,0,0,0,0
INVENTORS,0,1,0,0,0,0,0
INVESTIGATE,1,0,0,0,0,0,0
INVESTIGATED,1,0,0,0,0,0,0
INVESTIGATES,1,0,0,0,0,0,0
INVESTIGATING,1,0,0,0,0,0,0
INVESTIGATION,1,0,0,0,0,0,0
INVESTIGATIONS,1,0,0,0,0,0,0
INVOLUNTARILY,1,0,0,0,0,0,0
INVOLUNTARY,1,0,0,0,0,0,0
IRRECONCILABLE,1,0,0,0,0,0,0
IRRECONCILABLY,1,0,0,0,0,0,0
IRRECOVERABLE,1,0,0,0,0,0,0
IRRECOVERABLY,1,0,0,0,0,0,0
IRREGULAR,1,0,0,0,0,0,0
IRREGULARITIES,1,0,0,0,0,0,0
IRREGULARITY,1,0,0,0,0,0,0
IRREGULARLY,1,0,0,0,0,0,0
IRREPARABLE,1,0,0,0,0,0,0
IRREPARABLY,1,0,0,0,0,0,0
IRREVERSIBLE,1,0,0,0,0,0,0
IRREVOCABILITY,0,0,0,1,0,0,0
IRREVOCABLE,0,0,0,1,0,0,1
IRREVOCABLY,0,0,0,1,0,0,1
JEOPARDIZE,1,0,0,0,0,0,0
JEOPARDIZED,1,0,0,0,0,0,0
JOINDER,0,0,0,1,0,0,0
JUDICIAL,0,0,0,1,0,0,0
JUDICIALLY,0,0,0,1,0,0,0
JUDICIARIES,0,0,0,1,0,0,0
JUDICIARY,0,0,0,1,0,0,0
JURIES,0,0,0,1,0,0,0
JURIS,0,0,0,1,0,0,0
JURISDICTION,0,0,0,1,0,0,0
JURISDICTIONAL,0,0,0,1,0,0,0
JURISDICTIONALLY,0,0,0,1,0,0,0
JURISDICTIONS,0,0,0,1,0,0,0
JURISPRUDENCE,0,0,0,1,0,0,0
JURIST,0,0,0,1,0,0,0
JURISTS,0,0,0,1,0,0,0
JUROR,0,0,0,1,0,0,0
JURORS,0,0,0,1,0,0,0
JURY,0,0,0,1,0,0,0
JURYMAN,0,0,0,1,0,0,0
JUSTICE,0,0,0,1,0,0,0
JUSTICES,0,0,0,1,0,0,0
JUSTIFIABLE,1,0,0,0,0,0,0
KICKBACK,1,0,0,0,0,0,0
KICKBACKS,1,0,0,0,0,0,0
KNOWINGLY,1,0,0,0,0,0,0
LACK,1,0,0,0,0,0,0
LACKED,1,0,0,0,0,0,0
LACKING,1,0,0,0,0,0,0
LACKLUSTER,1,0,0,0,0,0,0
LACKS,1,0,0,0,0,0,0
LAG,1,0,0,0,0,0,0
LAGGED,1,0,0,0,0,0,0
LAGGING,1,0,0,0,0,0,0
LAGS,1,0,0,0,0,0,0
LAPSE,1,0,0,0,0,0,0
LAPSED,1,0,0,0,0,0,0
LAPSES,1,0,0,0,0,0,0
LAPSING,1,0,0,0,0,0,0
LATE,1,0,0,0,0,0,0
LAUNDERING,1,0,0,0,0,0,0
LAW,0,0,0,1,0,0,0
LAWFUL,0,0,0,1,0,0,0
LAWFULLY,0,0,0,1,0,0,0
LAWFULNESS,0,0,0,1,0,0,0
LAWMAKERS,0,0,0,1,0,0,0
LAWMAKING,0,0,0,1,0,0,0
LAWS,0,0,0,1,0,0,0
LAWSUIT,0,0,0,1,0,0,0
LAWSUITS,0,0,0,1,0,0,0
LAWYER,0,0,0,1,0,0,0
LAWYERS,0,0,0,1,0,0,0
LAYOFF,1,0,0,0,0,0,0
LAYOFFS,1,0,0,0,0,0,0
LEADERSHIP,0,1,0,0,0,0,0
LEADING,0,1,0,0,0,0,0
LEGAL,0,0,0,1,0,0,0
LEGALESE,0,0,0,1,0,0,0
LEGALITY,0,0,0,1,0,0,0
LEGALIZATION,0,0,0,1,0,0,0
LEGALIZATIONS,0,0,0,1,0,0,0
LEGALIZE,0,0,0,1,0,0,0
LEGALIZED,0,0,0,1,0,0,0
LEGALIZES,0,0,0,1,0,0,0
LEGALIZING,0,0,0,1,0,0,0
LEGALLY,0,0,0,1,0,0,0
LEGALS,0,0,0,1,0,0,0
LEGATEE,0,0,0,1,0,0,0
LEGATEES,0,0,0,1,0,0,0
LEGISLATE,0,0,0,1,0,0,0
LEGISLATED,0,0,0,1,0,0,0
LEGISLATES,0,0,0,1,0,0,0
LEGISLATING,0,0,0,1,0,0,0
LEGISLATION,0,0,0,1,0,0,0
LEGISLATIONS,0,0,0,1,0,0,0
LEGISLATIVE,0,0,0,1,0,0,0
LEGISLATIVELY,0,0,0,1,0,0,0
LEGISLATOR,0,0,0,1,0,0,0
LEGISLATORS,0,0,0,1,0,0,0
LEGISLATURE,0,0,0,1,0,0,0
LEGISLATURES,0,0,0,1,0,0,0
LIBEL,0,0,0,1,0,0,0
LIBELED,0,0,0,1,0,0,0
LIBELOUS,0,0,0,1,0,0,0
LIBELS,0,0,0,1,0,0,0
LICENSABLE,0,0,0,1,0,0,0
LIE,1,0,0,0,0,0,0
LIENHOLDERS,0,0,0,1,0,0,0
LIKELIHOOD,0,0,1,0,0,0,0
LIMIT,0,0,0,0,0,0,1
LIMITATION,1,0,0,0,0,0,0
LIMITATIONS,1,0,0,0,0,0,0
LIMITING,0,0,0,0,0,0,1
LIMITS,0,0,0,0,0,0,1
LINGERING,1,0,0,0,0,0,0
LIQUIDATE,1,0,0,0,0,0,0
LIQUIDATED,1,0,0,0,0,0,0
LIQUIDATES,1,0,0,0,0,0,0
LIQUIDATING,1,0,0,0,0,0,0
LIQUIDATION,1,0,0,0,0,0,0
LIQUIDATIONS,1,0,0,0,0,0,0
LIQUIDATOR,1,0,0,0,0,0,0
LIQUIDATORS,1,0,0,0,0,0,0
LITIGANT,1,0,0,1,0,0,0
LITIGANTS,1,0,0,1,0,0,0
LITIGATE,1,0,0,1,0,0,0
LITIGATED,1,0,0,1,0,0,0
LITIGATES,1,0,0,1,0,0,0
LITIGATING,1,0,0,1,0,0,0
LITIGATION,1,0,0,1,0,0,0
LITIGATIONS,1,0,0,1,0,0,0
LITIGATOR,0,0,0,1,0,0,0
LITIGATORS,0,0,0,1,0,0,0
LITIGIOUS,0,0,0,1,0,0,0
LITIGIOUSNESS,0,0,0,1,0,0,0
LOCKOUT,1,0,0,0,0,0,0
LOCKOUTS,1,0,0,0,0,0,0
LOOSE,0,1,0,0,0,0,0
LOOSENING,0,1,0,0,0,0,0
LOSE,1,0,0,0,0,0,0
LOSES,1,0,0,0,0,0,0
LOSING,1,0,0,0,0,0,0
LOSS,1,0,0,0,0,0,0
LOSSES,1,0,0,0,0,0,0
LOST,1,0,0,0,0,0,0
LOWEST,0,0,0,0,1,0,0
LOYAL,0,1,0,0,0,0,0
LUCRATIVE,0,1,0,0,0,0,0
LYING,1,0,0,0,0,0,0
MAJEURE,0,0,0,1,0,0,0
MALFEASANCE,1,0,0,0,0,0,0
MALFUNCTION,1,0,0,0,0,0,0
MALFUNCTIONED,1,0,0,0,0,0,0
MALFUNCTIONING,1,0,0,0,0,0,0
MALFUNCTIONS,1,0,0,0,0,0,0
MALICE,1,0,0,0,0,0,0
MALICIOUS,1,0,0,0,0,0,0
MALICIOUSLY,1,0,0,0,0,0,0
MALPRACTICE,1,0,0,0,0,0,0
MANDAMUS,0,0,0,1,0,0,0
MANDATE,0,0,0,0,0,0,1
MANDATED,0,0,0,0,0,0,1
MANDATES,0,0,0,0,0,0,1
MANDATING,0,0,0,0,0,0,1
MANDATORY,0,0,0,0,0,0,1
MANDITORILY,0,0,0,0,0,0,1
MANIPULATE,1,0,0,0,0,0,0
MANIPULATED,1,0,0,0,0,0,0
MANIPULATES,1,0,0,0,0,0,0
MANIPULATING,1,0,0,0,0,0,0
MANIPULATION,1,0,0,0,0,0,0
MANIPULATIONS,1,0,0,0,0,0,0
MANIPULATIVE,1,0,0,0,0,0,0
MARKDOWN,1,0,0,0,0,0,0
MARKDOWNS,1,0,0,0,0,0,0
MAY,0,0,1,0,0,1,0
MAYBE,0,0,1,0,0,1,0
MEDIATE,0,0,0,1,0,0,0
MEDIATED,0,0,0,1,0,0,0
MEDIATES,0,0,0,1,0,0,0
MEDIATING,0,0,0,1,0,0,0
MEDIATION,0,0,0,1,0,0,0
MEDIATIONS,0,0,0,1,0,0,0
MEDIATOR,0,0,0,1,0,0,0
MEDIATORS,0,0,0,1,0,0,0
MERITORIOUS,0,1,0,0,0,0,0
MIGHT,0,0,1,0,0,1,0
MISAPPLICATION,1,0,0,0,0,0,0
MISAPPLICATIONS,1,0,0,0,0,0,0
MISAPPLIED,1,0,0,0,0,0,0
MISAPPLIES,1,0,0,0,0,0,0
MISAPPLY,1,0,0,0,0,0,0
MISAPPLYING,1,0,0,0,0,0,0
MISAPPROPRIATE,1,0,0,0,0,0,0
MISAPPROPRIATED,1,0,0,0,0,0,0
MISAPPROPRIATES,1,0,0,0,0,0,0
MISAPPROPRIATING,1,0,0,0,0,0,0
MISAPPROPRIATION,1,0,0,0,0,0,0
MISAPPROPRIATIONS,1,0,0,0,0,0,0
MISBRANDED,1,0,0,0,0,0,0
MISCALCULATE,1,0,0,0,0,0,0
MISCALCULATED,1,0,0,0,0,0,0
MISCALCULATES,1,0,0,0,0,0,0
MISCALCULATING,1,0,0,0,0,0,0
MISCALCULATION,1,0,0,0,0,0,0
MISCALCULATIONS,1,0,0,0,0,0,0
MISCHARACTERIZATION,1,0,0,0,0,0,0
MISCHIEF,1,0,0,0,0,0,0
MISCLASSIFICATION,1,0,0,0,0,0,0
MISCLASSIFICATIONS,1,0,0,0,0,0,0
MISCLASSIFIED,1,0,0,0,0,0,0
MISCLASSIFY,1,0,0,0,0,0,0
MISCOMMUNICATION,1,0,0,0,0,0,0
MISCONDUCT,1,0,0,0,0,0,0
MISDATED,1,0,0,0,0,0,0
MISDEMEANOR,1,0,0,1,0,0,0
MISDEMEANORS,1,0,0,0,0,0,0
MISDIRECTED,1,0,0,0,0,0,0
MISFEASANCE,0,0,0,1,0,0,0
MISHANDLE,1,0,0,0,0,0,0
MISHANDLED,1,0,0,0,0,0,0
MISHANDLES,1,0,0,0,0,0,0
MISHANDLING,1,0,0,0,0,0,0
MISINFORM,1,0,0,0,0,0,0
MISINFORMATION,1,0,0,0,0,0,0
MISINFORMED,1,0,0,0,0,0,0
MISINFORMING,1,0,0,0,0,0,0
MISINFORMS,1,0,0,0,0,0,0
MISINTERPRET,1,0,0,0,0,0,0
MISINTERPRETATION,1,0,0,0,0,0,0
MISINTERPRETATIONS,1,0,0,0,0,0,0
MISINTERPRETED,1,0,0,0,0,0,0
MISINTERPRETING,1,0,0,0,0,0,0
MISINTERPRETS,1,0,0,0,0,0,0
MISJUDGE,1,0,0,0,0,0,0
MISJUDGED,1,0,0,0,0,0,0
MISJUDGES,1,0,0,0,0,0,0
MISJUDGING,1,0,0,0,0,0,0
MISJUDGMENT,1,0,0,0,0,0,0
MISJUDGMENTS,1,0,0,0,0,0,0
MISLABEL,1,0,0,0,0,0,0
MISLABELED,1,0,0,0,0,0,0
MISLABELING,1,0,0,0,0,0,0
MISLABELLED,1,0,0,0,0,0,0
MISLABELS,1,0,0,0,0,0,0
MISLEAD,1,0,0,0,0,0,0
MISLEADING,1,0,0,0,0,0,0
MISLEADINGLY,1,0,0,0,0,0,0
MISLEADS,1,0,0,0,0,0,0
MISLED,1,0,0,0,0,0,0
MISMANAGE,1,0,0,0,0,0,0
MISMANAGED,1,0,0,0,0,0,0
MISMANAGEMENT,1,0,0,0,0,0,0
MISMANAGES,1,0,0,0,0,0,0
MISMANAGING,1,0,0,0,0,0,0
MISMATCH,1,0,0,0,0,0,0
MISMATCHED,1,0,0,0,0,0,0
MISMATCHES,1,0,0,0,0,0,0
MISMATCHING,1,0,0,0,0,0,0
MISPLACED,1,0,0,0,0,0,0
MISPRICE,1,0,0,0,0,0,0
MISPRICING,1,0,0,0,0,0,0
MISPRICINGS,1,0,0,0,0,0,0
MISREPRESENT,1,0,0,0,0,0,0
MISREPRESENTATION,1,0,0,0,0,0,0
MISREPRESENTATIONS,1,0,0,0,0,0,0
MISREPRESENTED,1,0,0,0,0,0,0
MISREPRESENTING,1,0,0,0,0,0,0
MISREPRESENTS,1,0,0,0,0,0,0
MISS,1,0,0,0,0,0,0
MISSED,1,0,0,0,0,0,0
MISSES,1,0,0,0,0,0,0
MISSTATE,1,0,0,0,0,0,0
MISSTATED,1,0,0,0,0,0,0
MISSTATEMENT,1,0,0,0,0,0,0
MISSTATEMENTS,1,0,0,0,0,0,0
MISSTATES,1,0,0,0,0,0,0
MISSTATING,1,0,0,0,0,0,0
MISSTEP,1,0,0,0,0,0,0
MISSTEPS,1,0,0,0,0,0,0
MISTAKE,1,0,0,0,0,0,0
MISTAKEN,1,0,0,0,0,0,0
MISTAKENLY,1,0,0,0,0,0,0
MISTAKES,1,0,0,0,0,0,0
MISTAKING,1,0,0,0,0,0,0
MISTRIAL,1,0,0,1,0,0,0
MISTRIALS,1,0,0,1,0,0,0
MISUNDERSTAND,1,0,0,0,0,0,0
MISUNDERSTANDING,1,0,0,0,0,0,0
MISUNDERSTANDINGS,1,0,0,0,0,0,0
MISUNDERSTOOD,1,0,0,0,0,0,0
MISUSE,1,0,0,0,0,0,0
MISUSED,1,0,0,0,0,0,0
MISUSES,1,0,0,0,0,0,0
MISUSING,1,0,0,0,0,0,0
MONOPOLISTIC,1,0,0,0,0,0,0
MONOPOLISTS,1,0,0,0,0,0,0
MONOPOLIZATION,1,0,0,0,0,0,0
MONOPOLIZE,1,0,0,0,0,0,0
MONOPOLIZED,1,0,0,0,0,0,0
MONOPOLIZES,1,0,0,0,0,0,0
MONOPOLIZING,1,0,0,0,0,0,0
MONOPOLY,1,0,0,0,0,0,0
MORATORIA,1,0,0,0,0,0,0
MORATORIUM,1,0,0,0,0,0,0
MORATORIUMS,1,0,0,0,0,0,0
MOREOVER,0,0,0,1,0,0,0
MOTHBALLED,1,0,0,0,0,0,0
MOTHBALLING,1,0,0,0,0,0,0
MOTIONS,0,0,0,1,0,0,0
MUST,0,0,0,0,1,0,0
MUTANDIS,0,0,0,1,0,0,0
NEARLY,0,0,1,0,0,1,0
NECESSITATE,0,0,0,0,0,0,1
NECESSITATED,0,0,0,0,0,0,1
NECESSITATES,0,0,0,0,0,0,1
NECESSITATING,0,0,0,0,0,0,1
NEGATIVE,1,0,0,0,0,0,0
NEGATIVELY,1,0,0,0,0,0,0
NEGATIVES,1,0,0,0,0,0,0
NEGLECT,1,0,0,0,0,0,0
NEGLECTED,1,0,0,0,0,0,0
NEGLECTFUL,1,0,0,0,0,0,0
NEGLECTING,1,0,0,0,0,0,0
NEGLECTS,1,0,0,0,0,0,0
NEGLIGENCE,1,0,0,0,0,0,0
NEGLIGENCES,1,0,0,0,0,0,0
NEGLIGENT,1,0,0,0,0,0,0
NEGLIGENTLY,1,0,0,0,0,0,0
NEVER,0,0,0,0,1,0,0
NOLO,0,0,0,1,0,0,0
NONAPPEALABLE,0,0,0,1,0,0,0
NONASSESSABLE,0,0,1,0,0,0,0
NONATTAINMENT,1,0,0,0,0,0,0
NONBREACHING,0,0,0,1,0,0,0
NONCANCELABLE,0,0,0,0,0,0,1
NONCANCELLABLE,0,0,0,0,0,0,1
NONCOMPETITIVE,1,0,0,0,0,0,0
NONCOMPLIANCE,1,0,0,0,0,0,0
NONCOMPLIANCES,1,0,0,0,0,0,0
NONCOMPLIANT,1,0,0,0,0,0,0
NONCOMPLYING,1,0,0,0,0,0,0
NONCONFORMING,1,0,0,0,0,0,0
NONCONFORMITIES,1,0,0,0,0,0,0
NONCONFORMITY,1,0,0,0,0,0,0
NONCONTINGENT,0,0,0,1,0,0,0
NONCONTRACT,0,0,0,1,0,0,0
NONCONTRACTUAL,0,0,0,1,0,0,0
NONCONTRIBUTORY,0,0,0,1,0,0,0
NONDISCLOSURE,1,0,0,0,0,0,0
NONFEASANCE,0,0,0,1,0,0,0
NONFIDUCIARY,0,0,0,1,0,0,0
NONFORFEITABILITY,0,0,0,1,0,0,0
NONFORFEITABLE,0,0,0,1,0,0,0
NONFORFEITURE,0,0,0,1,0,0,0
NONFUNCTIONAL,1,0,0,0,0,0,0
NONGUARANTOR,0,0,0,1,0,0,0
NONINFRINGEMENT,0,0,0,1,0,0,0
NONINFRINGING,0,0,0,1,0,0,0
NONJUDICIAL,0,0,0,1,0,0,0
NONJUDICIALLY,0,0,0,1,0,0,0
NONJURISDICTIONAL,0,0,0,1,0,0,0
NONPAYMENT,1,0,0,0,0,0,0
NONPAYMENTS,1,0,0,0,0,0,0
NONPERFORMANCE,1,0,0,0,0,0,0
NONPERFORMANCES,1,0,0,0,0,0,0
NONPERFORMING,1,0,0,0,0,0,0
NONPRODUCING,1,0,0,0,0,0,0
NONPRODUCTIVE,1,0,0,0,0,0,0
NONRECOVERABLE,1,0,0,0,0,0,0
NONRENEWAL,1,0,0,0,0,0,0
NONSEVERABLE,0,0,0,1,0,0,0
NONTERMINABLE,0,0,0,1,0,0,0
NONUSURIOUS,0,0,0,1,0,0,0
NOTARIAL,0,0,0,1,0,0,0
NOTARIES,0,0,0,1,0,0,0
NOTARIZATION,0,0,0,1,0,0,0
NOTARIZATIONS,0,0,0,1,0,0,0
NOTARIZE,0,0,0,1,0,0,0
NOTARIZED,0,0,0,1,0,0,0
NOTARIZING,0,0,0,1,0,0,0
NOTARY,0,0,0,1,0,0,0
NOTWITHSTANDING,0,0,0,1,0,0,0
NOVO,0,0,0,1,0,0,0
NUISANCE,1,0,0,0,0,0,0
NUISANCES,1,0,0,0,0,0,0
NULLIFICATION,1,0,0,1,0,0,0
NULLIFICATIONS,1,0,0,1,0,0,0
NULLIFIED,1,0,0,1,0,0,0
NULLIFIES,1,0,0,1,0,0,0
NULLIFY,1,0,0,1,0,0,0
NULLIFYING,1,0,0,1,0,0,0
NULLITIES,0,0,0,1,0,0,0
NULLITY,0,0,0,1,0,0,0
OBJECTED,1,0,0,0,0,0,0
OBJECTING,1,0,0,0,0,0,0
OBJECTION,1,0,0,0,0,0,0
OBJECTIONABLE,1,0,0,0,0,0,0
OBJECTIONABLY,1,0,0,0,0,0,0
OBJECTIONS,1,0,0,0,0,0,0
OBLIGATE,0,0,0,0,0,0,1
OBLIGATED,0,0,0,0,0,0,1
OBLIGATES,0,0,0,0,0,0,1
OBLIGATING,0,0,0,0,0,0,1
OBLIGATION,0,0,0,0,0,0,1
OBLIGATIONS,0,0,0,0,0,0,1
OBLIGATORY,0,0,0,0,0,0,1
OBLIGE,0,0,0,0,0,0,1
OBLIGED,0,0,0,0,0,0,1
OBLIGEE,0,0,0,1,0,0,0
OBLIGEES,0,0,0,1,0,0,0
OBLIGES,0,0,0,0,0,0,1
OBLIGOR,0,0,0,1,0,0,0
OBLIGORS,0,0,0,1,0,0,0
OBSCENE,1,0,0,0,0,0,0
OBSCENITY,1,0,0,0,0,0,0
OBSOLESCENCE,1,0,0,0,0,0,0
OBSOLETE,1,0,0,0,0,0,0
OBSTACLE,1,0,0,0,0,0,0
OBSTACLES,1,0,0,0,0,0,0
OBSTRUCT,1,0,0,0,0,0,0
OBSTRUCTED,1,0,0,0,0,0,0
OBSTRUCTING,1,0,0,0,0,0,0
OBSTRUCTION,1,0,0,0,0,0,0
OBSTRUCTIONS,1,0,0,0,0,0,0
OCCASIONALLY,0,0,1,0,0,1,0
OFFENCE,1,0,0,0,0,0,0
OFFENCES,1,0,0,0,0,0,0
OFFEND,1,0,0,0,0,0,0
OFFENDED,1,0,0,0,0,0,0
OFFENDER,1,0,0,0,0,0,0
OFFENDERS,1,0,0,0,0,0,0
OFFENDING,1,0,0,0,0,0,0
OFFENDS,1,0,0,0,0,0,0
